nodes,nTree,accuracy,logloss
191,1,0.555555555555556,15.3507745896644
192,1,0.555555555555556,15.3507745896644
193,1,0.555555555555556,15.3507745896644
194,1,0.555555555555556,15.3507745896644
195,1,0.555555555555556,15.3507745896644
196,1,0.555555555555556,15.3507745896644
197,1,0.555555555555556,15.3507745896644
198,1,0.555555555555556,15.3507745896644
199,1,0.555555555555556,15.3507745896644
200,1,0.555555555555556,15.3507745896644
1,2,0.740740740740741,5.32235116347567
2,2,0.777777777777778,5.3222919340364
3,2,0.703703703703704,6.55016163899161
4,2,0.703703703703704,7.8294051942635
5,2,0.777777777777778,2.86652290940633
6,2,0.666666666666667,2.84085079160781
7,2,0.62962962962963,4.09442222908118
8,2,0.703703703703704,7.80373307646498
9,2,0.666666666666667,6.57586337150976
10,2,0.703703703703704,5.32232154875603
11,2,0.62962962962963,9.10864874953538
12,2,0.62962962962963,11.6157916244821
13,2,0.555555555555556,10.3879219195269
14,2,0.592592592592593,10.3879219195269
15,2,0.62962962962963,7.90639193293941
16,2,0.666666666666667,5.39930828743195
17,2,0.703703703703704,2.89222464192448
18,2,0.666666666666667,5.39930828743195
19,2,0.62962962962963,5.42498040523046
20,2,0.62962962962963,5.42498040523046
21,2,0.851851851851852,4.06875011128267
22,2,0.851851851851852,4.06875011128267
23,2,0.851851851851852,4.06875011128267
24,2,0.851851851851852,4.06875011128267
25,2,0.851851851851852,0.385081766977748
26,2,0.851851851851852,0.385081766977748
27,2,0.851851851851852,0.385081766977748
28,2,0.851851851851852,0.385081766977748
29,2,0.851851851851852,0.385081766977748
30,2,0.777777777777778,2.86649329468669
31,2,0.592592592592593,2.86649329468669
32,2,0.703703703703704,2.89216541248521
33,2,0.703703703703704,2.89216541248521
34,2,0.703703703703704,2.89216541248521
35,2,0.703703703703704,2.89216541248521
36,2,0.703703703703704,2.89216541248521
37,2,0.703703703703704,2.89216541248521
38,2,0.592592592592593,5.34802328127419
39,2,0.592592592592593,5.34802328127419
40,2,0.703703703703704,2.84082117688818
41,2,0.703703703703704,2.84082117688818
42,2,0.814814814814815,2.81514905908966
43,2,0.814814814814815,2.81514905908966
44,2,0.740740740740741,5.32223270459712
45,2,0.740740740740741,5.32223270459712
46,2,0.740740740740741,5.32223270459712
47,2,0.740740740740741,5.32223270459712
48,2,0.740740740740741,5.32223270459712
49,2,0.740740740740741,5.32223270459712
50,2,0.740740740740741,5.32223270459712
51,2,0.666666666666667,4.0687797260023
52,2,0.666666666666667,4.0687797260023
53,2,0.666666666666667,4.0687797260023
54,2,0.666666666666667,4.0687797260023
55,2,0.666666666666667,4.0687797260023
56,2,0.666666666666667,4.0687797260023
57,2,0.740740740740741,2.86655252412597
58,2,0.740740740740741,2.86655252412597
59,2,0.740740740740741,2.86655252412597
60,2,0.740740740740741,2.86655252412597
61,2,0.740740740740741,2.86655252412597
62,2,0.740740740740741,2.86655252412597
63,2,0.740740740740741,2.86655252412597
64,2,0.740740740740741,2.86655252412597
65,2,0.740740740740741,2.86655252412597
66,2,0.740740740740741,2.86655252412597
67,2,0.740740740740741,2.86655252412597
68,2,0.740740740740741,2.86655252412597
69,2,0.740740740740741,2.86655252412597
70,2,0.740740740740741,2.86655252412597
71,2,0.740740740740741,2.86655252412597
72,2,0.740740740740741,2.86655252412597
73,2,0.740740740740741,2.86655252412597
74,2,0.740740740740741,2.86655252412597
75,2,0.740740740740741,2.86655252412597
76,2,0.740740740740741,2.86655252412597
77,2,0.703703703703704,2.86655252412597
78,2,0.703703703703704,2.86655252412597
79,2,0.703703703703704,2.86655252412597
80,2,0.703703703703704,2.86655252412597
81,2,0.703703703703704,2.86655252412597
82,2,0.703703703703704,2.86655252412597
83,2,0.703703703703704,2.86655252412597
84,2,0.703703703703704,2.86655252412597
85,2,0.703703703703704,2.86655252412597
86,2,0.703703703703704,2.86655252412597
87,2,0.703703703703704,2.86655252412597
88,2,0.703703703703704,2.86655252412597
89,2,0.703703703703704,2.86655252412597
90,2,0.703703703703704,2.86655252412597
91,2,0.703703703703704,2.86655252412597
92,2,0.703703703703704,2.86655252412597
93,2,0.703703703703704,2.86655252412597
94,2,0.703703703703704,2.86655252412597
95,2,0.62962962962963,4.19711070027525
96,2,0.62962962962963,4.19711070027525
97,2,0.62962962962963,4.19711070027525
98,2,0.62962962962963,4.19711070027525
99,2,0.62962962962963,4.19711070027525
100,2,0.62962962962963,4.19711070027525
101,2,0.62962962962963,4.19711070027525
102,2,0.555555555555556,9.23706856796723
103,2,0.555555555555556,9.23706856796723
104,2,0.555555555555556,9.23706856796723
105,2,0.555555555555556,9.23706856796723
106,2,0.555555555555556,9.23706856796723
107,2,0.555555555555556,9.23706856796723
108,2,0.555555555555556,9.23706856796723
109,2,0.555555555555556,9.23706856796723
110,2,0.555555555555556,9.23706856796723
111,2,0.555555555555556,9.23706856796723
112,2,0.555555555555556,9.23706856796723
113,2,0.555555555555556,9.23706856796723
114,2,0.555555555555556,9.23706856796723
115,2,0.555555555555556,9.23706856796723
116,2,0.555555555555556,9.23706856796723
117,2,0.555555555555556,9.23706856796723
118,2,0.555555555555556,9.23706856796723
119,2,0.555555555555556,9.23706856796723
120,2,0.555555555555556,9.23706856796723
121,2,0.555555555555556,9.23706856796723
122,2,0.555555555555556,9.23706856796723
123,2,0.555555555555556,9.23706856796723
124,2,0.555555555555556,9.23706856796723
125,2,0.555555555555556,9.23706856796723
126,2,0.555555555555556,9.23706856796723
127,2,0.555555555555556,9.23706856796723
128,2,0.555555555555556,9.23706856796723
129,2,0.555555555555556,9.23706856796723
130,2,0.555555555555556,9.23706856796723
131,2,0.555555555555556,9.23706856796723
132,2,0.555555555555556,9.23706856796723
133,2,0.555555555555556,9.23706856796723
134,2,0.555555555555556,9.23706856796723
135,2,0.555555555555556,9.23706856796723
136,2,0.555555555555556,9.23706856796723
137,2,0.555555555555556,9.23706856796723
138,2,0.555555555555556,9.23706856796723
139,2,0.555555555555556,9.23706856796723
140,2,0.555555555555556,9.23706856796723
141,2,0.555555555555556,9.23706856796723
142,2,0.555555555555556,9.23706856796723
143,2,0.555555555555556,9.23706856796723
144,2,0.555555555555556,9.23706856796723
145,2,0.555555555555556,9.23706856796723
146,2,0.555555555555556,9.23706856796723
147,2,0.555555555555556,9.23706856796723
148,2,0.555555555555556,9.23706856796723
149,2,0.555555555555556,9.23706856796723
150,2,0.555555555555556,9.23706856796723
151,2,0.555555555555556,9.23706856796723
152,2,0.555555555555556,9.23706856796723
153,2,0.555555555555556,9.23706856796723
154,2,0.555555555555556,9.23706856796723
155,2,0.555555555555556,9.23706856796723
156,2,0.555555555555556,9.23706856796723
157,2,0.555555555555556,9.23706856796723
158,2,0.555555555555556,9.23706856796723
159,2,0.555555555555556,9.23706856796723
160,2,0.555555555555556,9.23706856796723
161,2,0.555555555555556,9.23706856796723
162,2,0.555555555555556,9.23706856796723
163,2,0.555555555555556,9.23706856796723
164,2,0.555555555555556,9.23706856796723
165,2,0.555555555555556,9.23706856796723
166,2,0.555555555555556,9.23706856796723
167,2,0.555555555555556,9.23706856796723
168,2,0.555555555555556,9.23706856796723
169,2,0.555555555555556,9.23706856796723
170,2,0.555555555555556,9.23706856796723
171,2,0.555555555555556,9.23706856796723
172,2,0.555555555555556,9.23706856796723
173,2,0.555555555555556,9.23706856796723
174,2,0.555555555555556,9.23706856796723
175,2,0.555555555555556,9.23706856796723
176,2,0.555555555555556,9.23706856796723
177,2,0.555555555555556,9.23706856796723
178,2,0.555555555555556,9.23706856796723
179,2,0.555555555555556,9.23706856796723
180,2,0.555555555555556,9.23706856796723
181,2,0.555555555555556,9.23706856796723
182,2,0.555555555555556,9.23706856796723
183,2,0.555555555555556,9.23706856796723
184,2,0.555555555555556,9.23706856796723
185,2,0.555555555555556,9.23706856796723
186,2,0.555555555555556,9.23706856796723
187,2,0.555555555555556,9.23706856796723
188,2,0.555555555555556,9.23706856796723
189,2,0.555555555555556,9.23706856796723
190,2,0.555555555555556,9.23706856796723
191,2,0.555555555555556,9.23706856796723
192,2,0.555555555555556,9.23706856796723
193,2,0.555555555555556,9.23706856796723
194,2,0.555555555555556,9.23706856796723
195,2,0.555555555555556,9.23706856796723
196,2,0.555555555555556,9.23706856796723
197,2,0.555555555555556,9.23706856796723
198,2,0.555555555555556,9.23706856796723
199,2,0.555555555555556,9.23706856796723
200,2,0.555555555555556,9.23706856796723
1,3,0.851851851851852,1.52144939715595
2,3,0.814814814814815,1.56213874118069
3,3,0.777777777777778,4.07987727826044
4,3,0.703703703703704,4.11626351707052
5,3,0.814814814814815,2.83069779016065
6,3,0.888888888888889,1.54082895803611
7,3,0.814814814814815,1.59217319363315
8,3,0.666666666666667,5.38040100195727
9,3,0.62962962962963,4.18259536417414
10,3,0.703703703703704,2.87770930582338
11,3,0.592592592592593,5.43177485227394
12,3,0.592592592592593,7.92390050099444
13,3,0.592592592592593,2.96974288544516
14,3,0.666666666666667,4.20200453977395
15,3,0.62962962962963,6.67463216873574
16,3,0.703703703703704,4.20630764498862
17,3,0.703703703703704,2.90774375827584
18,3,0.62962962962963,3.00413967255155
19,3,0.666666666666667,2.97840832531376
20,3,0.740740740740741,5.38915528598478
21,3,0.666666666666667,2.90335180890226
22,3,0.703703703703704,1.62410825363038
23,3,0.703703703703704,1.62410825363038
24,3,0.703703703703704,1.62410825363038
25,3,0.925925925925926,0.291619855216686
26,3,0.962962962962963,0.26594773741817
27,3,0.962962962962963,0.26594773741817
28,3,0.962962962962963,0.26594773741817
29,3,0.962962962962963,0.26594773741817
30,3,0.777777777777778,2.85634029323953
31,3,0.666666666666667,2.94837387286131
32,3,0.851851851851852,0.357981317039948
33,3,0.851851851851852,0.357981317039948
34,3,0.851851851851852,0.357981317039948
35,3,0.851851851851852,0.357981317039948
36,3,0.851851851851852,0.357981317039948
37,3,0.851851851851852,0.357981317039948
38,3,0.703703703703704,1.65417232080247
39,3,0.703703703703704,1.65417232080247
40,3,0.777777777777778,2.88637474569199
41,3,0.814814814814815,2.84568540166724
42,3,0.851851851851852,0.327946864587491
43,3,0.851851851851852,0.327946864587491
44,3,0.740740740740741,2.88201241103805
45,3,0.740740740740741,2.88201241103805
46,3,0.740740740740741,2.88201241103805
47,3,0.740740740740741,2.88201241103805
48,3,0.740740740740741,2.88201241103805
49,3,0.740740740740741,2.88201241103805
50,3,0.740740740740741,2.88201241103805
51,3,0.703703703703704,0.4006008833291
52,3,0.703703703703704,0.4006008833291
53,3,0.703703703703704,0.4006008833291
54,3,0.703703703703704,0.4006008833291
55,3,0.703703703703704,0.4006008833291
56,3,0.703703703703704,0.4006008833291
57,3,0.62962962962963,2.95908799387287
58,3,0.62962962962963,2.95908799387287
59,3,0.62962962962963,2.95908799387287
60,3,0.62962962962963,2.95908799387287
61,3,0.62962962962963,2.95908799387287
62,3,0.62962962962963,2.95908799387287
63,3,0.62962962962963,2.95908799387287
64,3,0.62962962962963,2.95908799387287
65,3,0.62962962962963,2.95908799387287
66,3,0.62962962962963,2.95908799387287
67,3,0.62962962962963,2.95908799387287
68,3,0.62962962962963,2.95908799387287
69,3,0.62962962962963,2.95908799387287
70,3,0.62962962962963,2.95908799387287
71,3,0.62962962962963,2.95908799387287
72,3,0.62962962962963,2.95908799387287
73,3,0.62962962962963,2.95908799387287
74,3,0.62962962962963,2.95908799387287
75,3,0.62962962962963,2.95908799387287
76,3,0.62962962962963,2.95908799387287
77,3,0.851851851851852,2.79003806085554
78,3,0.851851851851852,2.79003806085554
79,3,0.851851851851852,2.79003806085554
80,3,0.851851851851852,2.79003806085554
81,3,0.851851851851852,2.79003806085554
82,3,0.851851851851852,2.79003806085554
83,3,0.851851851851852,2.79003806085554
84,3,0.851851851851852,2.79003806085554
85,3,0.851851851851852,2.79003806085554
86,3,0.851851851851852,2.79003806085554
87,3,0.851851851851852,2.79003806085554
88,3,0.851851851851852,2.79003806085554
89,3,0.851851851851852,2.79003806085554
90,3,0.851851851851852,2.79003806085554
91,3,0.851851851851852,2.79003806085554
92,3,0.851851851851852,2.79003806085554
93,3,0.851851851851852,2.79003806085554
94,3,0.851851851851852,2.79003806085554
95,3,0.814814814814815,2.86076185733274
96,3,0.814814814814815,2.86076185733274
97,3,0.814814814814815,2.86076185733274
98,3,0.814814814814815,2.86076185733274
99,3,0.814814814814815,2.86076185733274
100,3,0.814814814814815,2.86076185733274
101,3,0.814814814814815,2.86076185733274
102,3,0.592592592592593,9.22255323186613
103,3,0.592592592592593,9.22255323186613
104,3,0.592592592592593,9.22255323186613
105,3,0.592592592592593,9.22255323186613
106,3,0.592592592592593,9.22255323186613
107,3,0.592592592592593,9.22255323186613
108,3,0.592592592592593,9.22255323186613
109,3,0.592592592592593,9.22255323186613
110,3,0.592592592592593,9.22255323186613
111,3,0.592592592592593,9.22255323186613
112,3,0.592592592592593,9.22255323186613
113,3,0.592592592592593,9.22255323186613
114,3,0.592592592592593,9.22255323186613
115,3,0.592592592592593,9.22255323186613
116,3,0.592592592592593,9.22255323186613
117,3,0.592592592592593,9.22255323186613
118,3,0.592592592592593,9.22255323186613
119,3,0.592592592592593,9.22255323186613
120,3,0.592592592592593,9.22255323186613
121,3,0.592592592592593,9.22255323186613
122,3,0.592592592592593,9.22255323186613
123,3,0.592592592592593,9.22255323186613
124,3,0.592592592592593,9.22255323186613
125,3,0.592592592592593,9.22255323186613
126,3,0.592592592592593,9.22255323186613
127,3,0.592592592592593,9.22255323186613
128,3,0.592592592592593,9.22255323186613
129,3,0.592592592592593,9.22255323186613
130,3,0.592592592592593,9.22255323186613
131,3,0.592592592592593,9.22255323186613
132,3,0.592592592592593,9.22255323186613
133,3,0.592592592592593,9.22255323186613
134,3,0.592592592592593,9.22255323186613
135,3,0.592592592592593,9.22255323186613
136,3,0.592592592592593,9.22255323186613
137,3,0.592592592592593,9.22255323186613
138,3,0.592592592592593,9.22255323186613
139,3,0.592592592592593,9.22255323186613
140,3,0.592592592592593,9.22255323186613
141,3,0.592592592592593,9.22255323186613
142,3,0.592592592592593,9.22255323186613
143,3,0.592592592592593,9.22255323186613
144,3,0.592592592592593,9.22255323186613
145,3,0.592592592592593,9.22255323186613
146,3,0.592592592592593,9.22255323186613
147,3,0.592592592592593,9.22255323186613
148,3,0.592592592592593,9.22255323186613
149,3,0.592592592592593,9.22255323186613
150,3,0.592592592592593,9.22255323186613
151,3,0.592592592592593,9.22255323186613
152,3,0.592592592592593,9.22255323186613
153,3,0.592592592592593,9.22255323186613
154,3,0.592592592592593,9.22255323186613
155,3,0.592592592592593,9.22255323186613
156,3,0.592592592592593,9.22255323186613
157,3,0.592592592592593,9.22255323186613
158,3,0.592592592592593,9.22255323186613
159,3,0.592592592592593,9.22255323186613
160,3,0.592592592592593,9.22255323186613
161,3,0.592592592592593,9.22255323186613
162,3,0.592592592592593,9.22255323186613
163,3,0.592592592592593,9.22255323186613
164,3,0.592592592592593,9.22255323186613
165,3,0.592592592592593,9.22255323186613
166,3,0.592592592592593,9.22255323186613
167,3,0.592592592592593,9.22255323186613
168,3,0.592592592592593,9.22255323186613
169,3,0.592592592592593,9.22255323186613
170,3,0.592592592592593,9.22255323186613
171,3,0.592592592592593,9.22255323186613
172,3,0.592592592592593,9.22255323186613
173,3,0.592592592592593,9.22255323186613
174,3,0.592592592592593,9.22255323186613
175,3,0.592592592592593,9.22255323186613
176,3,0.592592592592593,9.22255323186613
177,3,0.592592592592593,9.22255323186613
178,3,0.592592592592593,9.22255323186613
179,3,0.592592592592593,9.22255323186613
180,3,0.592592592592593,9.22255323186613
181,3,0.592592592592593,9.22255323186613
182,3,0.592592592592593,9.22255323186613
183,3,0.592592592592593,9.22255323186613
184,3,0.592592592592593,9.22255323186613
185,3,0.592592592592593,9.22255323186613
186,3,0.592592592592593,9.22255323186613
187,3,0.592592592592593,9.22255323186613
188,3,0.592592592592593,9.22255323186613
189,3,0.592592592592593,9.22255323186613
190,3,0.592592592592593,9.22255323186613
191,3,0.592592592592593,9.22255323186613
192,3,0.592592592592593,9.22255323186613
193,3,0.592592592592593,9.22255323186613
194,3,0.592592592592593,9.22255323186613
195,3,0.592592592592593,9.22255323186613
196,3,0.592592592592593,9.22255323186613
197,3,0.592592592592593,9.22255323186613
198,3,0.592592592592593,9.22255323186613
199,3,0.592592592592593,9.22255323186613
200,3,0.592592592592593,9.22255323186613
1,4,0.888888888888889,1.50349816841506
2,4,0.814814814814815,1.54854984709375
3,4,0.814814814814815,2.84907357079057
4,4,0.777777777777778,4.03002060424197
5,4,0.777777777777778,1.59553174803684
6,4,0.740740740740741,1.63622109206158
7,4,0.740740740740741,1.62992853514324
8,4,0.666666666666667,4.16704663310315
9,4,0.592592592592593,4.17773113939508
10,4,0.740740740740741,1.67061787916798
11,4,0.666666666666667,4.18206385932938
12,4,0.62962962962963,5.47831409253118
13,4,0.666666666666667,3.04818757097999
14,4,0.740740740740741,1.69385788457696
15,4,0.740740740740741,1.72389233702942
16,4,0.814814814814815,1.70451277614925
17,4,0.777777777777778,1.6618932098601
18,4,0.666666666666667,1.77523657262645
19,4,0.740740740740741,2.951732427265
20,4,0.666666666666667,1.73890956325565
21,4,0.666666666666667,2.99052116374497
22,4,0.703703703703704,1.72629483469932
23,4,0.740740740740741,0.438356224839189
24,4,0.740740740740741,0.438356224839189
25,4,0.814814814814815,0.322580749683302
26,4,0.888888888888889,0.245564396287753
27,4,0.925925925925926,0.251856953206101
28,4,0.851851851851852,0.245564396287753
29,4,1,0.266874179432329
30,4,0.814814814814815,2.80835461204619
31,4,0.666666666666667,3.00743899751597
32,4,0.814814814814815,0.393304546160504
33,4,0.814814814814815,0.393304546160504
34,4,0.814814814814815,0.393304546160504
35,4,0.777777777777778,0.42333899861296
36,4,0.777777777777778,0.42333899861296
37,4,0.777777777777778,0.42333899861296
38,4,0.740740740740741,1.71759978011107
39,4,0.62962962962963,1.71759978011107
40,4,0.851851851851852,2.85969884764322
41,4,0.777777777777778,0.465958564902113
42,4,0.888888888888889,0.380217542198683
43,4,0.888888888888889,0.380217542198683
44,4,0.740740740740741,2.91976775254813
45,4,0.740740740740741,2.91976775254813
46,4,0.666666666666667,2.91976775254813
47,4,0.666666666666667,2.91976775254813
48,4,0.666666666666667,2.91976775254813
49,4,0.666666666666667,2.91976775254813
50,4,0.666666666666667,2.91976775254813
51,4,0.703703703703704,0.412684107040672
52,4,0.703703703703704,0.412684107040672
53,4,0.703703703703704,0.412684107040672
54,4,0.703703703703704,0.412684107040672
55,4,0.703703703703704,0.412684107040672
56,4,0.703703703703704,0.412684107040672
57,4,0.814814814814815,0.387011989242156
58,4,0.814814814814815,0.387011989242156
59,4,0.814814814814815,0.387011989242156
60,4,0.814814814814815,0.387011989242156
61,4,0.777777777777778,0.433993890185249
62,4,0.777777777777778,0.433993890185249
63,4,0.777777777777778,0.433993890185249
64,4,0.777777777777778,0.433993890185249
65,4,0.777777777777778,0.433993890185249
66,4,0.777777777777778,0.433993890185249
67,4,0.777777777777778,0.433993890185249
68,4,0.777777777777778,0.433993890185249
69,4,0.777777777777778,0.433993890185249
70,4,0.777777777777778,0.433993890185249
71,4,0.777777777777778,0.433993890185249
72,4,0.777777777777778,0.433993890185249
73,4,0.703703703703704,1.6618932098601
74,4,0.703703703703704,1.6618932098601
75,4,0.666666666666667,1.6618932098601
76,4,0.666666666666667,1.6618932098601
77,4,0.740740740740741,2.82779340236563
78,4,0.740740740740741,0.346322645217411
79,4,0.740740740740741,0.391374323896096
80,4,0.740740740740741,0.391374323896096
81,4,0.740740740740741,0.391374323896096
82,4,0.703703703703704,2.85153529789974
83,4,0.703703703703704,2.85153529789974
84,4,0.703703703703704,2.85153529789974
85,4,0.703703703703704,2.85153529789974
86,4,0.703703703703704,2.85153529789974
87,4,0.703703703703704,2.85153529789974
88,4,0.703703703703704,2.85153529789974
89,4,0.703703703703704,2.85153529789974
90,4,0.703703703703704,2.85153529789974
91,4,0.703703703703704,2.85153529789974
92,4,0.814814814814815,2.85153529789974
93,4,0.814814814814815,2.85153529789974
94,4,0.814814814814815,2.85153529789974
95,4,0.666666666666667,2.92418931664135
96,4,0.740740740740741,2.92418931664135
97,4,0.740740740740741,2.92418931664135
